ts_ns,type,side,price,qty
1756091839359000000,book,B,113274.41,0.0
1756091839359000000,book,B,113274.39,0.0
1756091839359000000,book,A,113542.51,0.0
1756091839359000000,book,A,113543.98,0.04176
1756091839359000000,book,A,113572.9,0.0
1756091839359000000,book,A,113572.91,0.0
1756091839359000000,book,A,113619.99,0.59134
1756091839459000000,book,B,113274.43,0.12
1756091839459000000,book,B,113274.4,0.0
1756091839459000000,book,A,113543.98,0.0
1756091839459000000,book,A,113586.49,0.34373
1756091839559000000,book,A,113586.48,0.59134
1756091839559000000,book,A,113619.99,0.0
1756091840259000000,book,B,113274.44,0.0083
1756091840259000000,book,B,113104.03,0.00807
1756091840259000000,book,A,113543.93,0.04295
1756091840359000000,book,B,113274.45,0.12
1756091840359000000,book,B,113274.43,0.0
1756091840459000000,book,A,141926.9,0.00036
1756091840559000000,book,A,141926.9,0.00036
1756091841060000000,book,A,141926.9,0.00045
1756091841860000000,book,A,141926.9,0.00045
1756091842461000000,book,A,141926.9,0.00045
1756091843261000000,book,B,113274.46,0.1224
1756091843261000000,book,B,113274.42,0.0
1756091843261000000,book,A,113542.5,0.0
1756091843261000000,book,A,113543.13,0.09721
1756091843261000000,book,A,113627.81,0.0
1756091843261000000,book,A,113639.84,0.39448
1756091843361000000,book,B,113274.47,0.12
1756091843361000000,book,B,113274.45,0.0
1756091843562000000,book,A,113586.49,0.0
1756091843662000000,book,A,113571.22,0.34373
1756091843662000000,book,A,113586.48,0.0
1756091843662000000,book,A,113619.99,0.59134
1756091844162000000,book,A,119833.33,0.0013
1756091844562000000,book,B,111111.99,0.0014
1756091844662000000,book,B,113274.48,0.1224
1756091844662000000,book,B,113274.46,0.0
1756091844762000000,book,B,113274.49,0.12
1756091844762000000,book,B,113274.47,0.0
1756091845363000000,book,A,113543.12,0.04294
1756091845363000000,book,A,113543.93,0.0
1756091845463000000,book,A,124021.68,0.00024
1756091846564000000,book,A,128210.03,0.00024
1756091847665000000,book,A,132398.38,0.00024
1756091848165000000,book,A,141926.9,0.00036
1756091848565000000,book,B,113104.02,0.0
1756091848565000000,book,A,113543.11,0.00093
1756091848765000000,book,A,141926.9,0.00027
1756091848865000000,book,A,141926.9,0.00027
1756091849166000000,book,A,113543.13,0.0
1756091849266000000,book,B,113274.5,0.1224
1756091849266000000,book,B,113274.48,0.0
1756091849266000000,book,B,113151.44,0.02172
1756091849266000000,book,A,113543.1,0.09721
1756091849366000000,book,B,113274.51,0.12
1756091849366000000,book,B,113274.49,0.0
1756091849566000000,book,A,113543.11,0.0
1756091849566000000,book,A,113543.12,0.0
1756091849566000000,book,A,141926.9,0.00018
1756091850266000000,book,A,141926.9,9e-05
1756091851267000000,book,A,136586.73,0.00024
1756091851567000000,book,A,140775.08,0.00024
1756091852368000000,book,A,113571.22,0.0
1756091852468000000,book,A,113584.05,0.34373
1756091852568000000,book,A,113584.04,0.59134
1756091852568000000,book,A,113619.99,0.0
1756091852568000000,book,A,144963.43,0.00024
1756091852668000000,book,B,113274.52,0.0002
1756091852668000000,book,B,113274.22,0.0
1756091853569000000,book,A,113543.09,0.0012
1756091853669000000,book,A,149151.78,0.00024
1756091854169000000,book,A,113543.09,0.04385
1756091854970000000,book,A,153340.13,0.00024
1756091855170000000,book,B,113274.53,0.1224
1756091855170000000,book,B,113274.5,0.0
1756091855170000000,book,A,113543.08,0.09721
1756091855170000000,book,A,113543.1,0.0
1756091855270000000,book,B,113274.54,0.12
1756091855270000000,book,B,113274.51,0.0
1756091855270000000,book,A,113543.07,0.0
1756091855270000000,book,A,113543.09,0.0012
1756091856070000000,book,A,157528.48,0.00024
1756091856271000000,book,A,113543.07,0.04265
1756091856371000000,book,A,141926.9,0.00018
1756091856771000000,book,A,141926.9,9e-05
1756091857071000000,book,B,113274.55,0.0002
1756091857071000000,book,B,113274.52,0.0
1756091857171000000,book,A,141926.9,0.00018
1756091857171000000,book,A,161716.83,0.00024
1756091857572000000,book,B,113274.56,0.01051
1756091857572000000,book,B,113274.14,0.0
1756091857672000000,book,B,113274.57,0.12
1756091857672000000,book,B,113274.54,0.0
1756091857672000000,book,A,113584.05,0.0
1756091857772000000,book,A,113571.32,0.34373
1756091857772000000,book,A,113584.03,0.59134
1756091857772000000,book,A,113584.04,0.0
1756091857772000000,book,A,113619.99,0.0
1756091857872000000,book,A,113584.03,0.0
1756091857872000000,book,A,113619.99,0.59134
1756091857872000000,book,A,141926.9,0.00036
1756091858472000000,book,A,165905.18,0.00024
1756091859473000000,book,A,170093.53,0.00024
1756091860574000000,book,A,174281.88,0.00024
1756091860674000000,book,B,113274.56,0.0
1756091860774000000,book,B,113274.57,0.0
1756091860774000000,book,B,113274.54,0.12
1756091860774000000,book,A,113543.09,0.0
1756091861074000000,book,B,113274.56,0.1224
1756091861074000000,book,B,113274.53,0.0
1756091861074000000,book,A,113543.06,0.09721
1756091861074000000,book,A,113543.08,0.0
1756091861174000000,book,B,113274.57,0.12
1756091861174000000,book,B,113274.54,0.0
1756091861274000000,book,B,113274.25,0.0
1756091861574000000,book,A,178470.23,0.00024
1756091861775000000,book,A,113543.05,0.0
1756091861775000000,book,A,113543.07,0.0
1756091861975000000,book,B,113274.58,0.01051
1756091862075000000,book,B,113274.59,0.12
1756091862075000000,book,B,113274.57,0.0
1756091862575000000,book,A,182658.58,0.00024
1756091862875000000,book,A,113543.05,0.04265
1756091863276000000,book,B,113274.6,0.00764
1756091863376000000,book,B,113274.61,0.12
1756091863376000000,book,B,113274.59,0.0
1756091863676000000,book,A,186846.93,0.00024
1756091864076000000,book,A,141926.9,0.00036
1756091864276000000,book,B,113274.27,0.0
1756091864276000000,book,A,141926.9,0.00045
1756091864777000000,book,A,191035.28,0.00024
1756091865077000000,book,A,141926.9,0.00045
1756091865777000000,book,A,141926.9,0.00045
1756091865777000000,book,A,195223.63,0.00024
1756091865877000000,book,A,113543.05,0.0
1756091866878000000,book,A,199411.98,0.00024
1756091866978000000,book,B,113274.62,0.1224
1756091866978000000,book,B,113274.56,0.0
1756091866978000000,book,A,113543.06,0.0
1756091866978000000,book,A,113543.13,0.09721
1756091867078000000,book,B,113274.63,0.12
1756091867078000000,book,B,113274.61,0.0
1756091867279000000,book,B,113274.64,0.00725
1756091867379000000,book,B,113274.65,0.12
1756091867379000000,book,B,113274.63,0.0
1756091867879000000,book,A,203600.33,0.00024
1756091868279000000,book,A,113543.12,0.0012
1756091871281000000,book,A,113544.21,0.04229
1756091871782000000,book,A,141926.9,0.00045
1756091872382000000,book,A,141926.9,0.00036
1756091872883000000,book,B,113274.66,0.1224
1756091872883000000,book,B,113274.62,0.0
1756091872883000000,book,A,113543.11,0.09721
1756091872883000000,book,A,113543.13,0.0
1756091872983000000,book,B,113274.67,0.12
1756091872983000000,book,B,113274.65,0.0
1756091873183000000,book,A,141926.9,0.00027
1756091873283000000,book,B,113274.44,0.0
1756091873383000000,book,A,141926.9,0.00018
1756091873783000000,book,A,141926.9,9e-05
1756091875685000000,book,A,113543.12,0.0
1756091876285000000,book,B,113274.68,0.00827
1756091876385000000,book,B,113274.69,0.12
1756091876385000000,book,B,113274.67,0.0
1756091876485000000,book,B,113274.68,0.00847
1756091876485000000,book,B,113274.55,0.0
1756091878787000000,book,B,113274.66,0.0
1756091878787000000,book,A,113543.11,0.0
1756091878887000000,book,B,113274.7,0.1224
1756091878887000000,book,A,113543.13,0.09721
1756091878987000000,book,B,113274.71,0.12
1756091878987000000,book,B,113274.69,0.0
1756091879888000000,book,A,141926.9,0.0
1756091880088000000,book,A,113571.32,0.0
1756091880188000000,book,A,113544.21,0.0
1756091880188000000,book,A,113582.53,0.34373
1756091880188000000,book,A,141926.9,9e-05
1756091880288000000,book,A,113582.52,0.59134
1756091880288000000,book,A,113619.99,0.0
1756091880788000000,book,A,141926.9,0.00018
1756091881189000000,book,A,141926.9,0.00027
1756091881889000000,book,B,113274.72,0.0002
1756091881889000000,book,B,113274.68,0.00827
1756091881989000000,book,A,113639.85,0.0
1756091882289000000,book,A,141926.9,0.00036
1756091884391000000,book,A,113639.84,0.0
1756091884491000000,book,A,113582.52,0.0
1756091884491000000,book,A,113619.99,0.59134
1756091884491000000,book,A,113627.81,0.39439
1756091884491000000,book,A,113652.27,0.02798
1756091884791000000,book,B,113274.73,0.1224
1756091884791000000,book,B,113274.7,0.0
1756091884891000000,book,B,113274.74,0.12
1756091884891000000,book,B,113274.71,0.0
1756091885292000000,book,B,113002.0,0.0001
1756091885292000000,book,B,112999.01,0.0
1756091887793000000,book,A,141926.9,0.00036
1756091887894000000,book,A,141926.9,0.00045
1756091888294000000,book,B,113274.75,0.0088
1756091888294000000,book,B,113104.03,0.01259
1756091888394000000,book,B,113274.76,0.12
1756091888394000000,book,B,113274.74,0.0
1756091888694000000,book,A,113543.12,0.04313
1756091888794000000,book,A,141926.9,0.00045
1756091888994000000,book,A,113582.52,0.59134
1756091888994000000,book,A,113582.53,0.0
1756091888994000000,book,A,113619.99,0.0
1756091888994000000,book,A,113652.27,0.0
1756091889094000000,book,B,113274.77,0.0002
1756091889094000000,book,B,113274.72,0.0
1756091889094000000,book,A,113582.52,0.0
1756091889094000000,book,A,113619.99,0.59134
1756091889094000000,book,A,141926.9,0.00045
1756091889194000000,book,A,113570.2,0.59134
1756091889194000000,book,A,113619.99,0.0
1756091889595000000,book,A,113559.81,0.34373
1756091889695000000,book,A,113637.65,0.03521
1756091889795000000,book,A,141926.9,0.00045
1756091889995000000,book,B,113274.78,0.01051
1756091889995000000,book,B,113274.58,0.0
1756091890095000000,book,B,113274.79,0.12
1756091890095000000,book,B,113274.76,0.0
1756091890295000000,book,B,113015.01,0.0
1756091890696000000,book,B,113274.8,0.1224
1756091890696000000,book,B,113274.73,0.0
1756091890696000000,book,A,113543.11,0.09721
1756091890696000000,book,A,113543.13,0.0
1756091890796000000,book,B,113274.81,0.12
1756091890796000000,book,B,113274.79,0.0
1756091890896000000,book,A,113543.1,0.0012
1756091891296000000,book,A,113559.8,0.59134
1756091891296000000,book,A,113570.2,0.0
1756091891296000000,book,A,113637.65,0.0
1756091891596000000,book,B,113224.11,0.0
1756091891596000000,book,A,113620.03,0.02554
1756091892096000000,book,B,113212.04,0.03135
1756091892297000000,book,B,113274.82,0.00773
1756091892397000000,book,B,113274.83,0.12
1756091892397000000,book,B,113274.81,0.0
1756091893297000000,book,B,113274.6,0.0
1756091893698000000,book,A,113559.81,0.0
1756091893798000000,book,A,113543.09,0.04431
1756091893798000000,book,A,113543.1,0.34493
1756091893798000000,book,A,113543.12,0.0
1756091893798000000,book,A,113559.8,0.0
1756091893798000000,book,A,113570.2,0.59134
1756091893898000000,book,B,113151.44,0.0
1756091893898000000,book,B,113104.04,0.03766
1756091894498000000,book,A,113543.08,0.00093
1756091895299000000,book,B,113274.84,0.0088
1756091895399000000,book,B,113274.85,0.12
1756091895399000000,book,B,113274.83,0.0
1756091895399000000,book,A,141926.9,0.00036
1756091896300000000,book,B,113104.03,0.00452
1756091896300000000,book,A,141926.9,0.00036
1756091896600000000,book,B,113274.86,0.1224
1756091896600000000,book,B,113274.8,0.0
1756091896600000000,book,A,113543.06,0.04431
1756091896600000000,book,A,113543.07,0.09721
1756091896600000000,book,A,113543.09,0.0
1756091896600000000,book,A,113543.11,0.0
1756091896700000000,book,B,113274.87,0.12
1756091896700000000,book,B,113274.85,0.0
1756091896900000000,book,A,141926.9,0.00027
1756091897200000000,book,A,141926.9,0.00018
1756091897701000000,book,A,141926.9,9e-05
1756091898101000000,book,A,113543.1,0.34373
1756091898301000000,book,B,113274.88,0.00807
1756091898401000000,book,B,113274.89,0.12
1756091898401000000,book,B,113274.87,0.0
1756091900403000000,book,B,113274.9,0.1224
1756091900403000000,book,B,113274.86,0.0
1756091900403000000,book,A,113543.05,0.09721
1756091900403000000,book,A,113543.07,0.0
1756091900403000000,book,A,113543.1,0.0
1756091900503000000,book,B,113274.91,0.12
1756091900503000000,book,B,113274.89,0.0
1756091900503000000,book,A,113543.04,0.34373
1756091900703000000,book,A,113543.03,0.04431
1756091900703000000,book,A,113543.06,0.0
1756091900903000000,book,B,113274.9,0.0
1756091900903000000,book,B,113225.3,0.1224
1756091900903000000,book,A,113543.02,0.09721
1756091900903000000,book,A,113543.05,0.0
1756091901003000000,book,B,113274.91,0.0
1756091901003000000,book,B,113274.89,0.12
1756091901003000000,book,A,113543.01,0.04431
1756091901303000000,book,B,113274.64,0.0
1756091901303000000,book,B,113212.04,0.0
1756091901303000000,book,B,113195.58,0.02662
1756091901303000000,book,A,113620.03,0.0
1756091901403000000,book,B,113225.31,0.1224
1756091901403000000,book,B,113225.3,0.0
1756091901403000000,book,A,113543.0,0.59134
1756091901403000000,book,A,113543.01,0.0
1756091901403000000,book,A,113570.2,0.0
1756091901503000000,book,A,113543.0,0.0438
1756091901503000000,book,A,113543.01,0.59134
1756091901603000000,book,A,113542.99,0.59134
1756091901603000000,book,A,113543.01,0.0
1756091901703000000,book,A,113542.98,0.0438
1756091901703000000,book,A,113543.03,0.0
1756091901804000000,book,A,113542.97,0.59134
1756091901804000000,book,A,113542.99,0.0
1756091902204000000,book,A,113602.75,0.02879
1756091902304000000,book,B,113274.9,0.00779
1756091902404000000,book,B,113274.91,0.12
1756091902404000000,book,B,113274.89,0.0
1756091902404000000,book,A,113542.96,0.0438
1756091902404000000,book,A,113542.98,0.0
1756091902504000000,book,A,113542.94,0.0438
1756091902504000000,book,A,113542.95,0.59134
1756091902504000000,book,A,113542.97,0.0
1756091902504000000,book,A,113543.0,0.0
1756091902604000000,book,A,113542.93,0.59134
1756091902604000000,book,A,113542.95,0.0
1756091903004000000,book,A,113542.92,0.0438
1756091903004000000,book,A,113542.94,0.0
1756091903104000000,book,A,113542.91,0.59134
1756091903104000000,book,A,113542.93,0.0
1756091903505000000,book,A,141926.9,0.00018
1756091904005000000,book,A,113542.9,0.0438
1756091904005000000,book,A,113542.92,0.0
1756091904005000000,book,A,113542.96,0.0
1756091904105000000,book,A,113542.89,0.59134
1756091904105000000,book,A,113542.91,0.0
1756091904505000000,book,A,113543.04,0.0
1756091904505000000,book,A,141926.9,9e-05
1756091904606000000,book,A,113542.88,0.34373
1756091904706000000,book,A,113542.87,0.59134
1756091904706000000,book,A,113542.89,0.0
1756091904706000000,book,A,113602.74,0.39548
1756091904706000000,book,A,113627.81,0.0
1756091905006000000,book,A,113542.86,0.0
1756091905006000000,book,A,113542.9,0.0
1756091905206000000,book,B,113274.92,0.0002
1756091905206000000,book,B,113274.77,0.0
1756091905306000000,book,A,141926.9,0.00027
1756091905506000000,book,B,113225.32,0.1224
1756091905506000000,book,B,113225.31,0.0
1756091905506000000,book,A,113542.86,0.09721
1756091905506000000,book,A,113543.02,0.0
1756091905506000000,book,A,141926.9,0.00036
1756091905606000000,book,A,113542.85,0.59134
1756091905606000000,book,A,113542.87,0.0
1756091906007000000,book,A,113542.84,0.0438
1756091906107000000,book,A,113542.83,0.59134
1756091906107000000,book,A,113542.85,0.0
1756091906307000000,book,B,113274.68,0.0
1756091906307000000,book,A,113542.82,0.0438
1756091906307000000,book,A,113628.52,0.06607
1756091906307000000,book,A,113671.65,0.0
1756091906307000000,book,A,113697.1,0.1001
1756091906307000000,book,A,113736.46,0.0
1756091906407000000,book,B,113274.93,0.1224
1756091906407000000,book,B,113225.32,0.0
1756091906407000000,book,A,113542.81,0.80875
1756091906407000000,book,A,113542.83,0.0
1756091906407000000,book,A,113542.86,0.0
1756091906407000000,book,A,113570.21,0.0
1756091906507000000,book,B,113274.94,0.12
1756091906507000000,book,B,113274.91,0.0
1756091906507000000,book,A,113542.8,0.0438
1756091906507000000,book,A,113542.82,0.0
1756091906607000000,book,A,113542.79,0.59134
1756091906607000000,book,A,113542.8,0.04473
1756091906607000000,book,A,113542.81,0.21741
1756091906607000000,book,A,113543.08,0.0
1756091907308000000,book,B,113274.95,0.00791
1756091907308000000,book,A,113542.78,0.0438
1756091907308000000,book,A,113542.84,0.0
1756091907408000000,book,B,113274.96,0.12
1756091907408000000,book,B,113274.94,0.0
1756091907408000000,book,A,113542.77,0.59134
1756091907408000000,book,A,113542.79,0.0
1756091907908000000,book,B,113274.97,0.0002
1756091907908000000,book,B,113274.92,0.0
1756091908308000000,book,A,113542.76,0.0438
1756091908308000000,book,A,113542.78,0.0
1756091908308000000,book,A,113542.8,0.00093
1756091908408000000,book,A,113542.75,0.59134
1756091908408000000,book,A,113542.77,0.0
1756091908709000000,book,A,113542.88,0.0
1756091908809000000,book,A,113542.74,0.34373
1756091908909000000,book,A,113542.73,0.59134
1756091908909000000,book,A,113542.75,0.0
1756091909309000000,book,A,113542.72,0.0438
1756091909309000000,book,A,113542.76,0.0
1756091909409000000,book,A,113542.71,0.59134
1756091909409000000,book,A,113542.73,0.0
1756091910310000000,book,A,113542.7,0.0438
1756091910310000000,book,A,113542.72,0.0
1756091910410000000,book,A,113542.69,0.59134
1756091910410000000,book,A,113542.71,0.0
1756091911010000000,book,A,113542.68,0.0438
1756091911110000000,book,A,113542.67,0.59134
1756091911110000000,book,A,113542.69,0.0
1756091911410000000,book,B,113274.98,0.1224
1756091911410000000,book,B,113274.93,0.0
1756091911410000000,book,A,113542.65,0.0438
1756091911410000000,book,A,113542.66,0.21741
1756091911410000000,book,A,113542.7,0.0
1756091911410000000,book,A,113542.81,0.0
1756091911410000000,book,A,141926.9,0.00036
1756091911510000000,book,B,113274.99,0.12
1756091911510000000,book,B,113274.96,0.0
1756091911510000000,book,A,113542.64,0.59134
1756091911510000000,book,A,113542.67,0.0
1756091912411000000,book,A,113542.63,0.0438
1756091912411000000,book,A,113542.65,0.0
1756091912411000000,book,A,113542.68,0.0
1756091912511000000,book,A,113542.62,0.59134
1756091912511000000,book,A,113542.64,0.0
1756091912811000000,book,A,141926.9,0.00045
1756091912911000000,book,A,113542.74,0.0
1756091913012000000,book,A,113542.61,0.34373
1756091913112000000,book,A,113542.6,0.59134
1756091913112000000,book,A,113542.62,0.0
1756091913412000000,book,A,113542.59,0.0438
1756091913412000000,book,A,113542.63,0.0
1756091913512000000,book,A,113542.58,0.59134
1756091913512000000,book,A,113542.6,0.0
1756091913612000000,book,B,113274.98,0.0
1756091913612000000,book,B,113225.3,0.1224
1756091913612000000,book,B,113195.58,0.0
1756091913612000000,book,B,113178.42,0.03802
1756091913612000000,book,A,113542.57,0.21741
1756091913612000000,book,A,113542.66,0.0
1756091913612000000,book,A,141926.9,0.00045
1756091913712000000,book,B,113275.0,0.12
1756091913712000000,book,B,113274.99,0.0
1756091913712000000,book,B,113274.96,0.0
1756091913712000000,book,A,113542.56,0.68855
1756091913712000000,book,A,113542.57,0.1202
1756091913712000000,book,A,113542.58,0.0
1756091913712000000,book,A,141926.9,0.00045
1756091913812000000,book,B,113275.01,0.12
1756091913812000000,book,B,113275.0,0.0
1756091913812000000,book,B,113274.96,0.0
1756091913812000000,book,B,113225.31,0.0
1756091913812000000,book,B,113225.3,0.1224
1756091913812000000,book,A,113542.53,0.04469
1756091913812000000,book,A,113542.54,0.09721
1756091913812000000,book,A,113542.55,0.1202
1756091913812000000,book,A,113542.56,0.59134
1756091913812000000,book,A,113542.57,0.0
1756091913912000000,book,B,113275.01,0.0
1756091913912000000,book,B,113274.96,0.12
1756091913912000000,book,B,113104.04,0.0
1756091913912000000,book,B,113076.01,0.03767
1756091913912000000,book,A,113542.52,0.59134
1756091913912000000,book,A,113542.56,0.0
1756091914312000000,book,B,113274.75,0.0
1756091914813000000,book,A,113542.51,0.04469
1756091914813000000,book,A,113542.53,0.0
1756091914813000000,book,A,113542.59,0.0
1756091914913000000,book,B,113225.31,0.1224
1756091914913000000,book,B,113225.3,0.0
1756091914913000000,book,A,113542.49,0.21741
1756091914913000000,book,A,113542.5,0.59134
1756091914913000000,book,A,113542.52,0.0
1756091914913000000,book,A,113542.54,0.0
1756091914913000000,book,A,113542.55,0.0
1756091915013000000,book,A,113542.48,0.59134
1756091915013000000,book,A,113542.5,0.0
1756091915914000000,book,B,113274.96,0.0
1756091915914000000,book,B,113151.43,0.0
1756091915914000000,book,A,113542.47,0.04315
1756091915914000000,book,A,113542.48,0.0
1756091915914000000,book,A,113542.51,0.0
1756091915914000000,book,A,113697.1,0.0
1756091915914000000,book,A,113949.61,0.0
1756091916114000000,book,A,113542.8,0.0
1756091916314000000,book,B,113274.97,0.00819
1756091917014000000,book,A,113542.61,0.0
1756091917114000000,book,A,113542.46,0.34373
1756091917214000000,book,A,113542.45,0.04161
1756091917214000000,book,A,113542.47,0.0
1756091917915000000,book,B,113274.98,0.01048
1756091917915000000,book,B,113274.78,0.0
1756091918015000000,book,B,113274.99,0.12
1756091918015000000,book,B,113097.38,0.0001
1756091918015000000,book,A,113542.44,0.59134
1756091918015000000,book,A,113697.1,0.1001
1756091918015000000,book,A,113897.26,0.0001
1756091918115000000,book,A,113542.43,0.04161
1756091918215000000,book,A,113542.41,0.04161
1756091918215000000,book,A,113542.42,0.59134
1756091918215000000,book,A,113542.44,0.0
1756091918215000000,book,A,113542.45,0.0
1756091918315000000,book,A,113542.39,0.04161
1756091918315000000,book,A,113542.4,0.59134
1756091918315000000,book,A,113542.41,0.0
1756091918315000000,book,A,113542.42,0.0
1756091918415000000,book,A,113542.38,0.59134
1756091918415000000,book,A,113542.4,0.0
1756091919216000000,book,B,113275.0,0.0002
1756091919216000000,book,B,113274.97,0.00799
1756091919216000000,book,A,113542.37,0.04161
1756091919216000000,book,A,113542.43,0.0
1756091919316000000,book,A,113542.36,0.59134
1756091919316000000,book,A,113542.38,0.0
1756091919416000000,book,A,141926.9,0.00036
1756091920217000000,book,A,113542.35,0.0
1756091920217000000,book,A,113542.37,0.0
1756091920217000000,book,A,113542.39,0.0
1756091920317000000,book,B,113275.01,0.1224
1756091920317000000,book,B,113225.31,0.0
1756091920317000000,book,A,113542.36,0.0
1756091920317000000,book,A,113542.44,0.21741
1756091920317000000,book,A,113542.45,0.59134
1756091920317000000,book,A,113542.49,0.0
1756091920417000000,book,B,113275.02,0.12
1756091920417000000,book,B,113274.99,0.0
1756091920417000000,book,A,113542.43,0.59134
1756091920417000000,book,A,113542.45,0.0
1756091920617000000,book,B,113275.03,0.00954
1756091920617000000,book,B,113274.98,0.0
1756091920717000000,book,B,113275.04,0.12
1756091920717000000,book,B,113275.02,0.0
1756091921217000000,book,A,113542.42,0.04161
1756091921217000000,book,A,113542.46,0.0
1756091921217000000,book,A,141926.9,0.00036
1756091921317000000,book,B,113274.82,0.0
1756091921317000000,book,A,113542.39,0.04161
1756091921317000000,book,A,113542.4,0.34373
1756091921317000000,book,A,113542.41,0.59134
1756091921317000000,book,A,113542.43,0.0
1756091921418000000,book,A,113542.38,0.59134
1756091921418000000,book,A,113542.41,0.0
1756091921418000000,book,A,141926.9,0.00027
1756091921518000000,book,A,113542.37,0.00093
1756091921818000000,book,A,141926.9,0.00018
1756091921918000000,book,B,113275.05,0.0002
1756091921918000000,book,B,113275.0,0.0
1756091922018000000,book,A,141926.9,9e-05
1756091922318000000,book,A,113542.39,0.0
1756091922418000000,book,A,113542.38,0.0
1756091922418000000,book,A,113542.39,0.59134
1756091922919000000,book,B,113275.03,0.0
1756091923019000000,book,B,113275.04,0.0
1756091923019000000,book,B,113275.02,0.12
1756091923319000000,book,B,113275.05,0.00878
1756091923419000000,book,B,113275.06,0.12
1756091923419000000,book,B,113275.02,0.0
1756091923619000000,book,B,113178.42,0.0
1756091923719000000,book,B,113275.07,0.0096
1756091923819000000,book,B,113275.08,0.12
1756091923819000000,book,B,113275.06,0.0
1756091923919000000,book,A,113628.52,0.0
1756091923919000000,book,A,113671.65,0.06607
1756091923919000000,book,A,113697.1,0.0
1756091923919000000,book,A,113736.46,0.1001
1756091924019000000,book,B,113193.59,0.0207
1756091924220000000,book,B,113275.09,0.1224
1756091924220000000,book,B,113275.01,0.0
1756091924220000000,book,A,113542.36,0.09721
1756091924220000000,book,A,113542.44,0.1202
1756091924220000000,book,A,113602.75,0.0
1756091924320000000,book,B,113275.1,0.12
1756091924320000000,book,B,113275.08,0.0
1756091924320000000,book,A,113542.35,0.63175
1756091924320000000,book,A,113542.39,0.0
1756091924320000000,book,A,113542.42,0.0
1756091925220000000,book,B,113274.84,0.0
1756091925320000000,book,A,113542.34,0.04041
1756091925320000000,book,A,113542.35,0.59134
1756091925420000000,book,A,113542.33,0.59134
1756091925420000000,book,A,113542.35,0.0
1756091925921000000,book,B,113275.11,0.0002
1756091925921000000,book,B,113275.05,0.00858
1756091926321000000,book,A,113542.32,0.0
1756091926321000000,book,A,113542.34,0.0
1756091926421000000,book,B,113275.12,0.0096
1756091926421000000,book,B,113275.07,0.0
1756091926421000000,book,A,113542.33,0.0
1756091926421000000,book,A,113542.35,0.59134
1756091926521000000,book,B,113275.13,0.12
1756091926521000000,book,B,113275.1,0.0
1756091927222000000,book,B,113275.14,0.00756
1756091927222000000,book,B,113104.03,0.00631
1756091927322000000,book,B,113275.15,0.12
1756091927322000000,book,B,113275.13,0.0
1756091927322000000,book,A,113542.34,0.04041
1756091927422000000,book,B,113193.59,0.0
1756091927422000000,book,A,113542.33,0.59134
1756091927422000000,book,A,113542.35,0.0
1756091927422000000,book,A,113609.72,0.02385
1756091927522000000,book,A,141926.9,0.00018
1756091928122000000,book,A,113542.32,0.0012
1756091928222000000,book,B,113274.88,0.0
1756091929023000000,book,A,141926.9,9e-05
1756091929123000000,book,A,113542.4,0.0
1756091929223000000,book,B,113275.09,0.0
1756091929223000000,book,B,113225.3,0.1224
1756091929223000000,book,A,113542.29,0.34373
1756091929223000000,book,A,113542.3,0.04041
1756091929223000000,book,A,113542.31,0.09721
1756091929223000000,book,A,113542.34,0.0
1756091929223000000,book,A,113542.36,0.0
1756091929323000000,book,A,113542.28,0.59134
1756091929323000000,book,A,113542.33,0.0
1756091929323000000,book,A,141926.9,0.00018
1756091929623000000,book,A,113542.27,0.0416
1756091929623000000,book,A,141926.9,0.00027
1756091929723000000,book,A,113542.26,0.59134
1756091929723000000,book,A,113542.28,0.0
1756091929924000000,book,B,113275.16,0.0002
1756091929924000000,book,B,113275.11,0.0
1756091930224000000,book,B,113274.9,0.0
1756091930324000000,book,A,141926.9,0.00036
1756091930424000000,book,A,113542.25,0.00093
1756091930424000000,book,A,113542.37,0.0
1756091931225000000,book,B,113275.17,0.00527
1756091931225000000,book,B,113275.16,0.00874
1756091931225000000,book,B,112999.01,0.00203
1756091931225000000,book,A,113542.27,0.0
1756091931325000000,book,B,113275.18,0.12
1756091931325000000,book,B,113275.15,0.0
1756091931325000000,book,B,113206.76,0.0361
1756091931325000000,book,A,113542.26,0.0
1756091931325000000,book,A,113542.28,0.59134
1756091931725000000,book,B,113275.19,0.0096
1756091931725000000,book,B,113275.12,0.0
1756091931825000000,book,B,113275.2,0.12
1756091931825000000,book,B,113275.18,0.0
1756091932625000000,book,B,113275.16,0.00854
1756091932726000000,book,B,113275.21,0.0002
1756091933326000000,book,A,113542.29,0.0
1756091933426000000,book,A,113542.23,0.04278
1756091933426000000,book,A,113542.24,0.34373
1756091933426000000,book,A,113542.28,0.0
1756091933426000000,book,A,113542.29,0.59134
1756091933426000000,book,A,113542.3,0.0
1756091933526000000,book,B,113225.3,0.0
1756091933526000000,book,B,113104.0,0.0
1756091933526000000,book,B,112999.0,0.0
1756091933526000000,book,B,112975.0,0.0
1756091933526000000,book,B,112858.0,0.0
1756091933526000000,book,B,112852.0,0.1224
1756091933526000000,book,B,112718.0,0.0
1756091933526000000,book,B,112582.0,0.29849
1756091933526000000,book,B,112469.0,0.10048
1756091933526000000,book,B,112413.0,0.0
1756091933526000000,book,B,112184.0,0.0
1756091933526000000,book,B,111843.0,0.0
1756091933526000000,book,B,111244.0,0.0
1756091933526000000,book,B,110394.0,0.0
