ts,side,price,qty,type,ts_ns
1756090642897000000,A,113624.28,0.1001,book,1756090642897000000
1756090642997000000,A,113467.28,0.58677,book,1756090642997000000
1756090642997000000,A,113528.37,0.0,book,1756090642997000000
1756090642997000000,A,113619.99,0.1001,book,1756090642997000000
1756090642997000000,A,113624.28,0.0,book,1756090642997000000
1756090643197000000,B,113229.23,0.0,book,1756090643197000000
1756090643598000000,B,113229.57,0.0,book,1756090643598000000
1756090643698000000,B,113229.58,0.0,book,1756090643698000000
1756090643698000000,B,113229.56,0.12467,book,1756090643698000000
1756090643698000000,B,113085.45,0.1224,book,1756090643698000000
1756090643698000000,B,113085.43,0.0,book,1756090643698000000
1756090643698000000,A,113454.24,0.09721,book,1756090643698000000
1756090643698000000,A,113454.26,0.0,book,1756090643698000000
1756090644198000000,B,113229.57,0.00838,book,1756090644198000000
1756090644298000000,B,113229.58,0.12467,book,1756090644298000000
1756090644298000000,B,113229.56,0.0,book,1756090644298000000
1756090644498000000,B,113229.59,0.04,book,1756090644498000000
1756090644498000000,B,113229.53,0.0,book,1756090644498000000
1756090644498000000,A,113454.23,0.04352,book,1756090644498000000
1756090644498000000,A,113454.25,0.0,book,1756090644498000000
1756090644599000000,B,113229.6,0.12467,book,1756090644599000000
1756090644599000000,B,113229.59,0.04094,book,1756090644599000000
1756090644599000000,B,113229.58,0.0,book,1756090644599000000
1756090644799000000,A,141818.37,0.00045,book,1756090644799000000
1756090645099000000,A,113467.28,0.0,book,1756090645099000000
1756090645099000000,A,113528.37,0.58677,book,1756090645099000000
1756090645099000000,A,113619.98,0.1001,book,1756090645099000000
1756090645099000000,A,113619.99,0.0,book,1756090645099000000
1756090645099000000,A,113624.28,0.0,book,1756090645099000000
1756090645199000000,A,113619.98,0.0,book,1756090645199000000
1756090645199000000,A,113619.99,0.1001,book,1756090645199000000
1756090645399000000,A,113467.28,0.58677,book,1756090645399000000
1756090645399000000,A,113528.37,0.0,book,1756090645399000000
1756090645399000000,A,113619.98,0.1001,book,1756090645399000000
1756090645399000000,A,113619.99,0.0,book,1756090645399000000
1756090645399000000,A,113624.28,0.0,book,1756090645399000000
1756090645499000000,B,113229.59,0.00094,book,1756090645499000000
1756090645499000000,A,113619.98,0.0,book,1756090645499000000
1756090645499000000,A,113619.99,0.1001,book,1756090645499000000
1756090645599000000,B,113229.6,0.0,book,1756090645599000000
1756090645599000000,B,113229.59,0.04094,book,1756090645599000000
1756090645599000000,B,113229.58,0.12467,book,1756090645599000000
1756090645699000000,B,113229.6,0.12467,book,1756090645699000000
1756090645699000000,B,113229.58,0.0,book,1756090645699000000
1756090645699000000,A,141818.37,0.00036,book,1756090645699000000
1756090646200000000,B,113229.37,0.0,book,1756090646200000000
1756090646200000000,A,141818.37,0.00036,book,1756090646200000000
1756090646500000000,A,113467.29,0.0,book,1756090646500000000
1756090646500000000,A,141818.37,0.00027,book,1756090646500000000
1756090646600000000,A,113454.22,0.34373,book,1756090646600000000
1756090646600000000,A,113467.28,0.0,book,1756090646600000000
1756090646600000000,A,113528.37,0.58677,book,1756090646600000000
1756090646700000000,B,113229.59,0.00094,book,1756090646700000000
1756090646700000000,A,113454.21,0.04352,book,1756090646700000000
1756090646700000000,A,113454.23,0.0,book,1756090646700000000
1756090646800000000,B,113229.61,0.12467,book,1756090646800000000
1756090646800000000,B,113229.6,0.0,book,1756090646800000000
1756090646800000000,B,113229.58,0.0,book,1756090646800000000
1756090646900000000,B,113229.61,0.0,book,1756090646900000000
1756090646900000000,B,113229.58,0.12467,book,1756090646900000000
1756090647100000000,A,113543.13,0.0,book,1756090647100000000
1756090647200000000,B,113229.59,0.00972,book,1756090647200000000
1756090647200000000,A,113528.36,0.02273,book,1756090647200000000
1756090647301000000,B,113229.61,0.04,book,1756090647301000000
1756090647301000000,B,113229.6,0.12467,book,1756090647301000000
1756090647301000000,B,113229.58,0.0,book,1756090647301000000
1756090647301000000,A,113528.35,0.58677,book,1756090647301000000
1756090647301000000,A,113528.37,0.0,book,1756090647301000000
1756090647401000000,B,113229.62,0.12467,book,1756090647401000000
1756090647401000000,B,113229.6,0.0,book,1756090647401000000
1756090647501000000,A,113543.13,0.06612,book,1756090647501000000
1756090647501000000,A,113602.75,0.0,book,1756090647501000000
1756090648201000000,B,113229.41,0.0,book,1756090648201000000
1756090648601000000,B,113229.61,0.0,book,1756090648601000000
1756090648701000000,B,113229.62,0.04,book,1756090648701000000
1756090648701000000,B,113229.6,0.12467,book,1756090648701000000
1756090648801000000,B,113229.63,0.12467,book,1756090648801000000
1756090648801000000,B,113229.6,0.0,book,1756090648801000000
1756090649602000000,B,113085.46,0.1224,book,1756090649602000000
1756090649602000000,B,113085.45,0.0,book,1756090649602000000
1756090649602000000,A,113454.2,0.21741,book,1756090649602000000
1756090649602000000,A,113454.24,0.0,book,1756090649602000000
1756090649602000000,A,113454.52,0.0,book,1756090649602000000
1756090649702000000,B,113229.64,0.04,book,1756090649702000000
1756090649702000000,B,113229.62,0.0,book,1756090649702000000
1756090649702000000,A,113454.19,0.0447,book,1756090649702000000
1756090649702000000,A,113454.21,0.0,book,1756090649702000000
1756090649802000000,B,113229.65,0.12467,book,1756090649802000000
1756090649802000000,B,113229.63,0.0,book,1756090649802000000
1756090649902000000,B,113229.65,0.12577,book,1756090649902000000
1756090649902000000,B,113229.59,0.00878,book,1756090649902000000
1756090650202000000,B,113229.66,0.00735,book,1756090650202000000
1756090650202000000,B,113056.78,0.00622,book,1756090650202000000
1756090650302000000,B,113229.67,0.12467,book,1756090650302000000
1756090650302000000,B,113229.65,0.0011,book,1756090650302000000
1756090650302000000,A,113454.18,0.58677,book,1756090650302000000
1756090650302000000,A,113528.35,0.0,book,1756090650302000000
1756090650503000000,A,113454.17,0.0447,book,1756090650503000000
1756090650603000000,A,113454.16,0.58677,book,1756090650603000000
1756090650603000000,A,113454.18,0.0,book,1756090650603000000
1756090650703000000,A,113454.22,0.0,book,1756090650703000000
1756090650803000000,B,113229.64,0.0,book,1756090650803000000
1756090650803000000,A,113454.14,0.0447,book,1756090650803000000
1756090650803000000,A,113454.15,0.34373,book,1756090650803000000
1756090650803000000,A,113454.19,0.0,book,1756090650803000000
1756090650903000000,A,113454.13,0.58677,book,1756090650903000000
1756090650903000000,A,113454.16,0.0,book,1756090650903000000
1756090651003000000,A,141818.37,0.00018,book,1756090651003000000
1756090651803000000,B,113229.68,0.04,book,1756090651803000000
1756090651803000000,A,113454.12,0.0447,book,1756090651803000000
1756090651803000000,A,113454.14,0.0,book,1756090651803000000
1756090651803000000,A,113454.17,0.0,book,1756090651803000000
1756090651904000000,B,113229.69,0.12467,book,1756090651904000000
1756090651904000000,B,113229.67,0.0,book,1756090651904000000
1756090651904000000,A,113454.11,0.58677,book,1756090651904000000
1756090651904000000,A,113454.13,0.0,book,1756090651904000000
1756090652204000000,B,113229.55,0.0,book,1756090652204000000
1756090652404000000,A,113454.1,0.0447,book,1756090652404000000
1756090652504000000,A,113454.08,0.0447,book,1756090652504000000
1756090652504000000,A,113454.09,0.58677,book,1756090652504000000
1756090652504000000,A,113454.1,0.0,book,1756090652504000000
1756090652504000000,A,113454.11,0.0,book,1756090652504000000
1756090652504000000,A,141818.37,9e-05,book,1756090652504000000
1756090652604000000,B,113229.65,0.0,book,1756090652604000000
1756090652604000000,A,113454.07,0.58677,book,1756090652604000000
1756090652604000000,A,113454.09,0.0,book,1756090652604000000
1756090652704000000,B,113229.7,0.0011,book,1756090652704000000
1756090652804000000,B,113229.71,0.1001,book,1756090652804000000
1756090652804000000,B,113229.69,0.02457,book,1756090652804000000
1756090653204000000,B,113229.72,0.0082,book,1756090653204000000
1756090653204000000,A,113454.06,0.0447,book,1756090653204000000
1756090653204000000,A,113454.12,0.0,book,1756090653204000000
1756090653304000000,B,113229.73,0.12467,book,1756090653304000000
1756090653304000000,B,113229.71,0.0,book,1756090653304000000
1756090653304000000,B,113229.69,0.0,book,1756090653304000000
1756090653304000000,A,113454.05,0.58677,book,1756090653304000000
1756090653304000000,A,113454.07,0.0,book,1756090653304000000
1756090653705000000,A,141818.37,0.00018,book,1756090653705000000
1756090653805000000,A,141818.37,9e-05,book,1756090653805000000
1756090654205000000,B,113229.68,0.0,book,1756090654205000000
1756090654205000000,A,113454.04,0.0,book,1756090654205000000
1756090654205000000,A,113454.06,0.0,book,1756090654205000000
1756090654205000000,A,113454.08,0.0,book,1756090654205000000
1756090654305000000,A,113454.05,0.0,book,1756090654305000000
1756090654305000000,A,113454.14,0.58677,book,1756090654305000000
1756090654305000000,A,141818.37,0.00018,book,1756090654305000000
1756090654806000000,A,113454.15,0.0,book,1756090654806000000
1756090654906000000,B,113229.74,0.0011,book,1756090654906000000
1756090654906000000,B,113229.7,0.0,book,1756090654906000000
1756090654906000000,A,113454.14,0.0,book,1756090654906000000
1756090654906000000,A,113454.18,0.34373,book,1756090654906000000
1756090654906000000,A,113454.19,0.58677,book,1756090654906000000
1756090655006000000,B,113229.75,0.1001,book,1756090655006000000
1756090655006000000,B,113229.73,0.02457,book,1756090655006000000
1756090655006000000,A,113454.17,0.58677,book,1756090655006000000
1756090655006000000,A,113454.19,0.0,book,1756090655006000000
1756090655206000000,B,113229.76,0.04,book,1756090655206000000
1756090655206000000,A,113454.16,0.0447,book,1756090655206000000
1756090655306000000,B,113229.77,0.12467,book,1756090655306000000
1756090655306000000,B,113229.75,0.0,book,1756090655306000000
1756090655306000000,B,113229.73,0.0,book,1756090655306000000
1756090655306000000,A,113454.15,0.58677,book,1756090655306000000
1756090655306000000,A,113454.17,0.0,book,1756090655306000000
1756090655506000000,B,113085.47,0.1224,book,1756090655506000000
1756090655506000000,B,113085.46,0.0,book,1756090655506000000
1756090655506000000,A,113454.14,0.09721,book,1756090655506000000
1756090655506000000,A,113454.2,0.0,book,1756090655506000000
1756090655606000000,A,113454.13,0.58677,book,1756090655606000000
1756090655606000000,A,113454.14,0.21741,book,1756090655606000000
1756090655606000000,A,113454.15,0.0,book,1756090655606000000
1756090656006000000,B,113085.47,0.0,book,1756090656006000000
1756090656006000000,B,113085.45,0.1224,book,1756090656006000000
1756090656006000000,A,113454.12,0.21741,book,1756090656006000000
1756090656006000000,A,113454.14,0.0,book,1756090656006000000
1756090656106000000,A,113454.1,0.0447,book,1756090656106000000
1756090656106000000,A,113454.11,0.58677,book,1756090656106000000
1756090656106000000,A,113454.13,0.0,book,1756090656106000000
1756090656207000000,B,113229.57,0.0,book,1756090656207000000
1756090656207000000,A,113454.09,0.58677,book,1756090656207000000
1756090656207000000,A,113454.11,0.0,book,1756090656207000000
1756090656707000000,B,113229.76,0.0,book,1756090656707000000
1756090656707000000,B,113085.46,0.1224,book,1756090656707000000
1756090656707000000,B,113085.45,0.0,book,1756090656707000000
1756090656707000000,A,113454.07,0.0447,book,1756090656707000000
1756090656707000000,A,113454.08,0.09721,book,1756090656707000000
1756090656707000000,A,113454.12,0.1202,book,1756090656707000000
1756090656707000000,A,113454.16,0.0,book,1756090656707000000
1756090656807000000,B,113229.77,0.0,book,1756090656807000000
1756090656807000000,B,113229.76,0.04,book,1756090656807000000
1756090656807000000,B,113229.75,0.1001,book,1756090656807000000
1756090656807000000,B,113229.73,0.02457,book,1756090656807000000
1756090656807000000,A,113454.05,0.0447,book,1756090656807000000
1756090656807000000,A,113454.06,0.58677,book,1756090656807000000
1756090656807000000,A,113454.07,0.0,book,1756090656807000000
1756090656807000000,A,113454.09,0.0,book,1756090656807000000
1756090656907000000,B,113229.77,0.12467,book,1756090656907000000
1756090656907000000,B,113229.75,0.0,book,1756090656907000000
1756090656907000000,B,113229.73,0.0,book,1756090656907000000
1756090656907000000,A,113454.04,0.58677,book,1756090656907000000
1756090656907000000,A,113454.06,0.0,book,1756090656907000000
1756090657007000000,A,113454.03,0.0447,book,1756090657007000000
1756090657007000000,A,113454.05,0.0,book,1756090657007000000
1756090657107000000,A,113454.02,0.58677,book,1756090657107000000
1756090657107000000,A,113454.04,0.0,book,1756090657107000000
1756090657207000000,B,113229.78,0.00777,book,1756090657207000000
1756090657307000000,B,113229.79,0.12467,book,1756090657307000000
1756090657307000000,B,113229.77,0.0,book,1756090657307000000
1756090657608000000,A,113454.01,0.0447,book,1756090657608000000
1756090657608000000,A,113454.1,0.0,book,1756090657608000000
1756090657708000000,A,113454.0,0.58677,book,1756090657708000000
1756090657708000000,A,113454.02,0.0,book,1756090657708000000
1756090657808000000,B,113229.79,0.02457,book,1756090657808000000
1756090657808000000,B,113085.47,0.1001,book,1756090657808000000
1756090657808000000,A,113453.99,0.0447,book,1756090657808000000
1756090657808000000,A,113454.01,0.0,book,1756090657808000000
1756090657908000000,A,113453.98,0.58677,book,1756090657908000000
1756090657908000000,A,113454.0,0.0,book,1756090657908000000
1756090658808000000,A,113453.97,0.0,book,1756090658808000000
1756090658808000000,A,113453.99,0.0,book,1756090658808000000
1756090658808000000,A,113454.03,0.0,book,1756090658808000000
1756090658908000000,A,113453.98,0.0,book,1756090658908000000
1756090658908000000,A,113454.07,0.58677,book,1756090658908000000
1756090658908000000,A,113454.18,0.0,book,1756090658908000000
1756090659009000000,A,113454.07,0.9305,book,1756090659009000000
1756090659409000000,A,141818.37,0.00027,book,1756090659409000000
1756090659709000000,B,113085.48,0.1224,book,1756090659709000000
1756090659709000000,B,113085.46,0.0,book,1756090659709000000
1756090659709000000,A,113454.06,0.09721,book,1756090659709000000
1756090659709000000,A,113454.08,0.0,book,1756090659709000000
1756090659809000000,B,113085.49,0.1001,book,1756090659809000000
1756090659809000000,B,113085.47,0.0,book,1756090659809000000
1756090659809000000,A,113454.04,0.0447,book,1756090659809000000
1756090659809000000,A,113454.05,0.58677,book,1756090659809000000
1756090659809000000,A,113454.07,0.34373,book,1756090659809000000
1756090659909000000,A,113454.03,0.58677,book,1756090659909000000
1756090659909000000,A,113454.05,0.0,book,1756090659909000000
1756090660209000000,B,113229.59,0.0,book,1756090660209000000
1756090660209000000,A,113454.02,0.0447,book,1756090660209000000
1756090660309000000,B,113229.8,0.00039,book,1756090660309000000
1756090660309000000,B,113229.74,0.0,book,1756090660309000000
1756090660309000000,A,113454.01,0.58677,book,1756090660309000000
1756090660309000000,A,113454.03,0.0,book,1756090660309000000
1756090660910000000,A,141818.37,0.00036,book,1756090660910000000
1756090661210000000,A,113454.0,0.0,book,1756090661210000000
1756090661210000000,A,113454.02,0.0,book,1756090661210000000
1756090661210000000,A,113454.04,0.0,book,1756090661210000000
1756090661310000000,A,113454.01,0.0,book,1756090661310000000
1756090661310000000,A,113454.05,0.58677,book,1756090661310000000
1756090662011000000,A,141818.37,0.00036,book,1756090662011000000
1756090662211000000,B,113229.8,0.00899,book,1756090662211000000
1756090662211000000,A,113454.04,0.0447,book,1756090662211000000
1756090662211000000,A,141818.37,0.00045,book,1756090662211000000
1756090662311000000,B,113229.81,0.02457,book,1756090662311000000
1756090662311000000,B,113229.79,0.0,book,1756090662311000000
1756090662311000000,A,113454.03,0.58677,book,1756090662311000000
1756090662311000000,A,113454.05,0.0,book,1756090662311000000
1756090662311000000,A,141818.37,0.00045,book,1756090662311000000
1756090663011000000,A,113454.02,0.0447,book,1756090663011000000
1756090663112000000,A,113454.01,0.58677,book,1756090663112000000
1756090663112000000,A,113454.03,0.0,book,1756090663112000000
1756090663112000000,A,113454.07,0.0,book,1756090663112000000
1756090663212000000,A,113454.0,0.34373,book,1756090663212000000
1756090663312000000,A,113453.99,0.63147,book,1756090663312000000
1756090663312000000,A,113454.01,0.0,book,1756090663312000000
1756090663312000000,A,113454.04,0.0,book,1756090663312000000
1756090664312000000,A,113453.98,0.0,book,1756090664312000000
1756090664312000000,A,113453.99,0.58677,book,1756090664312000000
1756090664312000000,A,113454.02,0.0,book,1756090664312000000
1756090664413000000,B,113085.5,0.1224,book,1756090664413000000
1756090664413000000,B,113085.48,0.0,book,1756090664413000000
1756090664413000000,A,113453.98,0.21741,book,1756090664413000000
1756090664413000000,A,113454.06,0.0,book,1756090664413000000
1756090664413000000,A,113454.12,0.0,book,1756090664413000000
1756090664513000000,B,113085.51,0.1001,book,1756090664513000000
1756090664513000000,B,113085.49,0.0,book,1756090664513000000
1756090664513000000,A,113453.97,0.58677,book,1756090664513000000
1756090664513000000,A,113453.99,0.0,book,1756090664513000000
1756090665213000000,B,113229.66,0.0,book,1756090665213000000
1756090665313000000,A,113453.96,0.0447,book,1756090665313000000
1756090665413000000,A,113453.95,0.58677,book,1756090665413000000
1756090665413000000,A,113453.97,0.0,book,1756090665413000000
1756090666114000000,A,113453.94,0.0447,book,1756090666114000000
1756090666214000000,A,113453.93,0.58677,book,1756090666214000000
1756090666214000000,A,113453.95,0.0,book,1756090666214000000
1756090667014000000,A,141818.37,0.00045,book,1756090667014000000
1756090667114000000,A,113453.92,0.0447,book,1756090667114000000
1756090667114000000,A,113453.94,0.0,book,1756090667114000000
1756090667114000000,A,113453.96,0.0,book,1756090667114000000
1756090667214000000,B,113229.82,0.00847,book,1756090667214000000
1756090667214000000,A,113453.91,0.58677,book,1756090667214000000
1756090667214000000,A,113453.93,0.0,book,1756090667214000000
1756090667315000000,B,113229.83,0.02457,book,1756090667315000000
1756090667315000000,B,113229.81,0.0,book,1756090667315000000
1756090667315000000,A,113454.0,0.0,book,1756090667315000000
1756090667415000000,A,113453.9,0.34373,book,1756090667415000000
1756090667515000000,A,113453.89,0.58677,book,1756090667515000000
1756090667515000000,A,113453.91,0.0,book,1756090667515000000
1756090668115000000,A,113453.88,0.0447,book,1756090668115000000
1756090668115000000,A,113453.92,0.0,book,1756090668115000000
1756090668215000000,A,113453.87,0.58677,book,1756090668215000000
1756090668215000000,A,113453.89,0.0,book,1756090668215000000
1756090668515000000,A,141818.37,0.00045,book,1756090668515000000
1756090669216000000,B,113229.84,0.0011,book,1756090669216000000
1756090669216000000,B,113229.8,0.0086,book,1756090669216000000
1756090669216000000,A,113453.86,0.04469,book,1756090669216000000
1756090669216000000,A,113453.88,0.0,book,1756090669216000000
1756090669316000000,A,113453.84,0.04469,book,1756090669316000000
1756090669316000000,A,113453.85,0.58677,book,1756090669316000000
1756090669316000000,A,113453.87,0.0,book,1756090669316000000
1756090669416000000,A,113453.83,0.58677,book,1756090669416000000
1756090669416000000,A,113453.85,0.0,book,1756090669416000000
1756090670016000000,A,141818.37,0.00045,book,1756090670016000000
1756090670217000000,B,113229.72,0.0,book,1756090670217000000
1756090670317000000,B,113085.52,0.1224,book,1756090670317000000
1756090670317000000,B,113085.5,0.0,book,1756090670317000000
1756090670317000000,A,113453.81,0.21741,book,1756090670317000000
1756090670317000000,A,113453.82,0.04469,book,1756090670317000000
1756090670317000000,A,113453.84,0.0,book,1756090670317000000
1756090670317000000,A,113453.86,0.0,book,1756090670317000000
1756090670317000000,A,113453.98,0.0,book,1756090670317000000
1756090670417000000,B,113085.53,0.1001,book,1756090670417000000
1756090670417000000,B,113085.51,0.0,book,1756090670417000000
1756090670417000000,A,113453.8,0.58677,book,1756090670417000000
1756090670417000000,A,113453.83,0.0,book,1756090670417000000
1756090670517000000,A,141818.37,0.00027,book,1756090670517000000
1756090671217000000,B,113229.85,0.00263,book,1756090671217000000
1756090671217000000,B,113229.84,0.0066,book,1756090671217000000
1756090671317000000,B,113229.86,0.02457,book,1756090671317000000
1756090671317000000,B,113229.83,0.0,book,1756090671317000000
1756090671317000000,A,113453.79,0.0,book,1756090671317000000
1756090671317000000,A,113453.82,0.0,book,1756090671317000000
1756090671417000000,A,113453.9,0.0,book,1756090671417000000
1756090671517000000,B,113229.87,0.0011,book,1756090671517000000
1756090671517000000,B,113229.84,0.0055,book,1756090671517000000
1756090671517000000,A,113453.79,0.34373,book,1756090671517000000
1756090671618000000,B,113229.88,0.1001,book,1756090671618000000
1756090671618000000,B,113085.53,0.0,book,1756090671618000000
1756090671618000000,A,113453.78,0.63146,book,1756090671618000000
1756090671618000000,A,113453.8,0.0,book,1756090671618000000
1756090672218000000,B,113229.76,0.0,book,1756090672218000000
1756090672218000000,B,113076.1,0.0,book,1756090672218000000
1756090672318000000,B,113003.05,0.0,book,1756090672318000000
1756090672318000000,A,113453.77,0.04347,book,1756090672318000000
1756090672418000000,B,113229.89,0.04,book,1756090672418000000
1756090672418000000,A,113453.75,0.04347,book,1756090672418000000
1756090672418000000,A,113453.76,0.58677,book,1756090672418000000
1756090672418000000,A,113453.77,0.0,book,1756090672418000000
1756090672418000000,A,113453.78,0.04469,book,1756090672418000000
1756090672518000000,B,113229.9,0.12467,book,1756090672518000000
1756090672518000000,B,113229.88,0.0,book,1756090672518000000
1756090672518000000,B,113229.86,0.0,book,1756090672518000000
1756090672518000000,A,113453.74,0.58677,book,1756090672518000000
1756090672518000000,A,113453.76,0.0,book,1756090672518000000
1756090673419000000,B,113229.91,0.04,book,1756090673419000000
1756090673419000000,B,113229.89,0.0,book,1756090673419000000
1756090673419000000,A,113453.73,0.0,book,1756090673419000000
1756090673419000000,A,113453.75,0.0,book,1756090673419000000
1756090673419000000,A,113453.78,0.0,book,1756090673419000000
1756090673519000000,B,113229.92,0.12467,book,1756090673519000000
1756090673519000000,B,113229.9,0.0,book,1756090673519000000
1756090673519000000,A,113453.74,0.0,book,1756090673519000000
1756090673519000000,A,113453.78,0.58677,book,1756090673519000000
1756090673919000000,B,113229.92,0.02457,book,1756090673919000000
1756090673919000000,B,113085.53,0.1001,book,1756090673919000000
1756090674219000000,B,113229.93,0.00923,book,1756090674219000000
1756090674219000000,B,113229.87,0.0,book,1756090674219000000
1756090674219000000,B,112858.01,0.00731,book,1756090674219000000
1756090674319000000,B,113229.94,0.02457,book,1756090674319000000
1756090674319000000,B,113229.92,0.0,book,1756090674319000000
1756090674420000000,A,113453.77,0.04466,book,1756090674420000000
1756090674520000000,A,113453.76,0.58677,book,1756090674520000000
1756090674520000000,A,113453.78,0.0,book,1756090674520000000
1756090675320000000,A,141818.37,0.00018,book,1756090675320000000
1756090675420000000,A,113453.75,0.04466,book,1756090675420000000
1756090675420000000,A,113453.77,0.0,book,1756090675420000000
1756090675520000000,A,113453.74,0.58677,book,1756090675520000000
1756090675520000000,A,113453.76,0.0,book,1756090675520000000
1756090675620000000,A,113453.79,0.0,book,1756090675620000000
1756090675721000000,A,113453.74,0.9305,book,1756090675721000000
1756090676121000000,A,141818.37,9e-05,book,1756090676121000000
1756090676221000000,B,113229.78,0.0,book,1756090676221000000
1756090676321000000,B,113085.54,0.1224,book,1756090676321000000
1756090676321000000,B,113085.52,0.0,book,1756090676321000000
1756090676321000000,A,113453.73,0.21741,book,1756090676321000000
1756090676321000000,A,113453.81,0.0,book,1756090676321000000
1756090676421000000,B,113085.55,0.1001,book,1756090676421000000
1756090676421000000,B,113085.53,0.0,book,1756090676421000000
1756090676421000000,A,113453.71,0.04466,book,1756090676421000000
1756090676421000000,A,113453.72,0.58677,book,1756090676421000000
1756090676421000000,A,113453.74,0.34373,book,1756090676421000000
1756090676421000000,A,113453.75,0.0,book,1756090676421000000
1756090676521000000,A,113453.7,0.58677,book,1756090676521000000
1756090676521000000,A,113453.72,0.0,book,1756090676521000000
1756090676721000000,A,113453.69,0.0447,book,1756090676721000000
1756090676821000000,A,113453.68,0.58677,book,1756090676821000000
1756090676821000000,A,113453.7,0.0,book,1756090676821000000
1756090677322000000,B,113229.93,0.00813,book,1756090677322000000
1756090677422000000,B,113229.95,0.0011,book,1756090677422000000
1756090677522000000,A,141818.37,0.0,book,1756090677522000000
1756090677722000000,A,113453.67,0.0447,book,1756090677722000000
1756090677722000000,A,113453.69,0.0,book,1756090677722000000
1756090677722000000,A,113453.71,0.0,book,1756090677722000000
1756090677822000000,A,113453.66,0.58677,book,1756090677822000000
1756090677822000000,A,113453.68,0.0,book,1756090677822000000
1756090678022000000,A,141818.37,9e-05,book,1756090678022000000
1756090678222000000,B,113229.8,0.0,book,1756090678222000000
1756090678723000000,A,113453.65,0.0447,book,1756090678723000000
1756090678723000000,A,113453.67,0.0,book,1756090678723000000
1756090678723000000,A,141818.37,0.00018,book,1756090678723000000
1756090678823000000,A,113453.64,0.58677,book,1756090678823000000
1756090678823000000,A,113453.66,0.0,book,1756090678823000000
1756090679223000000,B,113056.78,0.00184,book,1756090679223000000
1756090679723000000,A,113453.63,0.0447,book,1756090679723000000
1756090679723000000,A,113453.65,0.0,book,1756090679723000000
1756090679824000000,A,113453.62,0.58677,book,1756090679824000000
1756090679824000000,A,113453.64,0.0,book,1756090679824000000
1756090679824000000,A,113453.74,0.0,book,1756090679824000000
1756090679924000000,A,113453.61,0.34373,book,1756090679924000000
1756090680024000000,A,113453.6,0.58677,book,1756090680024000000
1756090680024000000,A,113453.62,0.0,book,1756090680024000000
1756090680724000000,A,113453.59,0.0447,book,1756090680724000000
1756090680724000000,A,113453.63,0.0,book,1756090680724000000
1756090680824000000,A,113453.58,0.58677,book,1756090680824000000
1756090680824000000,A,113453.6,0.0,book,1756090680824000000
1756090681225000000,B,113229.96,0.00751,book,1756090681225000000
1756090681225000000,B,113229.95,0.0095,book,1756090681225000000
1756090681225000000,B,113085.56,0.00514,book,1756090681225000000
1756090681325000000,B,113229.97,0.02457,book,1756090681325000000
1756090681325000000,B,113229.94,0.0,book,1756090681325000000
1756090681325000000,B,113085.57,0.1001,book,1756090681325000000
1756090681325000000,B,113085.55,0.0,book,1756090681325000000
1756090681725000000,A,113453.57,0.0447,book,1756090681725000000
1756090681725000000,A,113453.59,0.0,book,1756090681725000000
1756090681825000000,A,113453.56,0.58677,book,1756090681825000000
1756090681825000000,A,113453.58,0.0,book,1756090681825000000
1756090682225000000,B,113229.82,0.0,book,1756090682225000000
1756090682225000000,B,113085.58,0.1224,book,1756090682225000000
1756090682225000000,B,113085.54,0.0,book,1756090682225000000
1756090682225000000,A,113453.55,0.21741,book,1756090682225000000
1756090682225000000,A,113453.73,0.0,book,1756090682225000000
1756090682325000000,B,113085.59,0.1001,book,1756090682325000000
1756090682325000000,B,113085.57,0.0,book,1756090682325000000
1756090682325000000,A,113453.54,0.58677,book,1756090682325000000
1756090682325000000,A,113453.56,0.0,book,1756090682325000000
1756090682726000000,A,113453.53,0.0447,book,1756090682726000000
1756090682826000000,A,113453.51,0.0447,book,1756090682826000000
1756090682826000000,A,113453.52,0.58677,book,1756090682826000000
1756090682826000000,A,113453.54,0.0,book,1756090682826000000
1756090682826000000,A,113453.57,0.0,book,1756090682826000000
1756090682926000000,A,113453.5,0.58677,book,1756090682926000000
1756090682926000000,A,113453.52,0.0,book,1756090682926000000
1756090683126000000,A,141818.37,0.00027,book,1756090683126000000
1756090683726000000,B,113229.98,0.0011,book,1756090683726000000
1756090683726000000,B,113229.95,0.0084,book,1756090683726000000
1756090683726000000,A,141818.37,0.00036,book,1756090683726000000
1756090683827000000,A,113453.49,0.0447,book,1756090683827000000
1756090683827000000,A,113453.51,0.0,book,1756090683827000000
1756090683827000000,A,113453.53,0.0,book,1756090683827000000
1756090683927000000,A,113453.48,0.58677,book,1756090683927000000
1756090683927000000,A,113453.5,0.0,book,1756090683927000000
1756090683927000000,A,113453.61,0.0,book,1756090683927000000
1756090684027000000,A,113453.47,0.34373,book,1756090684027000000
1756090684127000000,A,113453.46,0.58677,book,1756090684127000000
1756090684127000000,A,113453.48,0.0,book,1756090684127000000
1756090684227000000,B,113229.98,0.00873,book,1756090684227000000
1756090684327000000,B,113229.99,0.02457,book,1756090684327000000
1756090684327000000,B,113229.97,0.0,book,1756090684327000000
1756090684327000000,A,118774.99,0.00348,book,1756090684327000000
1756090684827000000,A,113453.45,0.04469,book,1756090684827000000
1756090684827000000,A,113453.49,0.0,book,1756090684827000000
1756090684927000000,A,113453.44,0.58677,book,1756090684927000000
1756090684927000000,A,113453.46,0.0,book,1756090684927000000
1756090685728000000,A,113453.43,0.04455,book,1756090685728000000
