ts,ts_ns,mid,inventory,cash,realized,unrealized,equity
2025-08-26 08:41:44+00:00,1756197704000000000,110139.79,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.0344926775
2025-08-26 08:41:45+00:00,1756197705000000000,110139.79,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565567.0344926775
2025-08-26 08:41:46+00:00,1756197706000000000,110139.805,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.9579926776
2025-08-26 08:41:47+00:00,1756197707000000000,110139.82,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8814926775
2025-08-26 08:41:48+00:00,1756197708000000000,110139.81,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.9324926776
2025-08-26 08:41:49+00:00,1756197709000000000,110139.825,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.8559926775
2025-08-26 08:41:50+00:00,1756197710000000000,110139.84,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.7794926775
2025-08-26 08:41:51+00:00,1756197711000000000,110139.875,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.6009926775
2025-08-26 08:41:52+00:00,1756197712000000000,110139.875,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.6009926775
2025-08-26 08:41:53+00:00,1756197713000000000,110139.89,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5244926775
2025-08-26 08:41:54+00:00,1756197714000000000,110139.86,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.6774926776
2025-08-26 08:41:55+00:00,1756197715000000000,110139.88,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5754926775
2025-08-26 08:41:56+00:00,1756197716000000000,110139.88,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5754926775
2025-08-26 08:41:57+00:00,1756197717000000000,110139.88,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5754926775
2025-08-26 08:41:58+00:00,1756197718000000000,110139.89,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5244926775
2025-08-26 08:41:59+00:00,1756197719000000000,110139.91,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4224926775
2025-08-26 08:42:00+00:00,1756197720000000000,110139.905,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4479926776
2025-08-26 08:42:01+00:00,1756197721000000000,110139.875,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.6009926775
2025-08-26 08:42:02+00:00,1756197722000000000,110139.885,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5499926775
2025-08-26 08:42:03+00:00,1756197723000000000,110139.885,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5499926775
2025-08-26 08:42:04+00:00,1756197724000000000,110139.91,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4224926775
2025-08-26 08:42:05+00:00,1756197725000000000,110139.925,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.3459926775
2025-08-26 08:42:06+00:00,1756197726000000000,110139.935,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2949926775
2025-08-26 08:42:07+00:00,1756197727000000000,110139.92,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.3714926775
2025-08-26 08:42:08+00:00,1756197728000000000,110139.94,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2694926775
2025-08-26 08:42:09+00:00,1756197729000000000,110139.93,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.3204926776
2025-08-26 08:42:10+00:00,1756197730000000000,110139.94,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2694926775
2025-08-26 08:42:11+00:00,1756197731000000000,110139.91,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4224926775
2025-08-26 08:42:12+00:00,1756197732000000000,110139.935,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2949926775
2025-08-26 08:42:13+00:00,1756197733000000000,110139.91,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4224926775
2025-08-26 08:42:14+00:00,1756197734000000000,110139.94,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2694926775
2025-08-26 08:42:15+00:00,1756197735000000000,110139.92,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.3714926775
2025-08-26 08:42:16+00:00,1756197736000000000,110139.915,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.3969926776
2025-08-26 08:42:17+00:00,1756197737000000000,110139.94,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2694926775
2025-08-26 08:42:18+00:00,1756197738000000000,110139.885,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5499926775
2025-08-26 08:42:19+00:00,1756197739000000000,110139.89,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.5244926775
2025-08-26 08:42:20+00:00,1756197740000000000,110139.905,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4479926776
2025-08-26 08:42:21+00:00,1756197741000000000,110139.9,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.4734926776
2025-08-26 08:42:22+00:00,1756197742000000000,110139.93,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.3204926776
2025-08-26 08:42:23+00:00,1756197743000000000,110139.94,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.2694926775
2025-08-26 08:42:24+00:00,1756197744000000000,110139.985,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.0399926775
2025-08-26 08:42:25+00:00,1756197745000000000,110139.995,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.9889926775
2025-08-26 08:42:26+00:00,1756197746000000000,110140.02,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.8614926775
2025-08-26 08:42:27+00:00,1756197747000000000,110139.99,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565566.0144926775
2025-08-26 08:42:28+00:00,1756197748000000000,110140.01,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.9124926776
2025-08-26 08:42:29+00:00,1756197749000000000,110140.02,5.099999999999996,-563696.340108677,0.0,-986.2013840004794,-565565.8614926775
